Unnamed: 0,Household sample weight (6 decimals),Number of household members,Sample strata for sampling errors,Stratification used in sample design,Region,Type of place of residence,Electricity,Radio,Television,Refrigerator,Mobile telephone,Computer,Microwave,Wealth index combined,Wealth index for urban/rural,Wealth index factor score combined (5 decimals),Wealth index factor score for urban/rural (5 decimals),Energy Use
9299,882584,3,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,1,1,0,1,0,1,richest,richest,197571,154617,1342.2996508484005
9300,882584,5,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,1,1,0,1,0,0,richer,poorest,31483,-59139,1064.934660020753
9301,882584,4,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,0,1,1,0,1,0,0,middle,poorest,-23412,-129789,0.0
9302,882584,2,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,1,1,0,1,0,0,richer,poorer,65467,-15402,738.1539678905639
9303,882584,1,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,0,0,0,1,1,0,richer,middle,95592,23369,132.100310824659
9304,882584,1,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,1,0,0,1,0,0,middle,poorest,8328,-88940,513.4681646836746
9305,882584,1,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,1,0,0,1,1,0,richest,richer,154935,99744,513.4681646836746
9306,882584,1,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,1,0,0,1,1,0,richest,richer,131096,69063,513.4681646836746
9307,604733,1,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,0,0,0,1,0,0,richer,poorest,37760,-51061,132.100310824659
9308,604733,1,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,0,0,0,1,0,0,richer,poorer,46995,-39175,132.100310824659
9309,604733,1,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,1,1,0,1,1,0,richest,richer,146019,88269,559.416098883556
9310,604733,1,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,1,0,0,1,0,0,richer,middle,90976,17429,513.4681646836746
9311,604733,1,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,1,0,0,1,1,0,richest,richer,155335,100260,513.4681646836746
9312,604733,1,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,0,0,0,1,1,0,richest,richer,134073,72894,132.100310824659
9313,604733,1,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,0,0,0,1,0,0,richer,poorer,72092,-6875,132.100310824659
9314,604733,1,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,1,0,0,1,1,0,richest,richer,125900,62377,513.4681646836746
9315,604733,3,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,1,1,0,1,1,0,richer,poorer,78319,1139,868.1273970294436
9316,604733,4,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,1,0,0,1,0,0,middle,poorest,22756,-70371,894.0
9317,604733,1,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,0,0,0,1,1,0,richer,poorer,79081,2120,132.100310824659
9318,604733,1,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,0,0,0,1,0,0,richer,poorer,83071,7255,132.100310824659
9319,604733,1,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,1,0,0,1,1,0,richer,middle,96954,25123,513.4681646836746
9320,604733,1,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,1,0,0,1,1,0,richest,richer,135982,75352,513.4681646836746
9321,604733,2,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,1,0,0,1,1,0,richest,richer,139607,80018,677.5253052301479
9322,604733,6,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,0,1,0,1,0,0,richer,poorer,75975,-1877,317.5413360816619
9323,604733,3,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,1,1,1,1,1,0,richest,richest,214339,176198,1670.2985031141452
9324,604733,2,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,0,1,0,0,1,0,0,middle,poorest,-28497,-136334,0.0
9325,160726,5,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,0,1,0,0,1,0,0,poorer,poorest,-42145,-153899,0.0
9326,160726,5,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,1,1,0,1,1,0,richest,middle,111097,43325,1064.934660020753
9327,160726,4,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,0,1,0,1,0,0,richer,middle,92192,18993,270.0
9328,160726,1,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,0,1,1,0,1,0,0,richer,poorer,73684,-4827,0.0
9329,160726,3,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,0,1,0,0,1,0,0,poorer,poorest,-52843,-167668,0.0
9330,160726,2,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,0,1,0,0,1,0,0,poorer,poorest,-31135,-139729,0.0
9331,160726,4,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,0,1,1,1,0,1,richest,richest,177405,128663,2390.0
9332,160726,3,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,0,0,0,1,0,0,richer,poorer,73135,-5533,204.99928266609038
9333,160726,4,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,0,1,0,1,0,0,richer,poorer,53386,-30950,270.0
9334,160726,4,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,1,1,0,1,0,0,richest,middle,124206,60196,974.0
9335,160726,4,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,1,1,0,1,0,1,richest,richer,130706,68562,1506.0
9336,160726,4,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,1,1,0,1,0,0,richer,poorer,88865,14712,974.0
9337,160726,4,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,1,1,0,1,0,0,richer,poorer,63949,-17356,974.0
9338,160726,3,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,1,1,1,1,1,1,richest,richest,203469,162207,2144.470756933102
9339,160726,4,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,0,0,0,0,1,0,0,poorer,poorest,-35326,-145122,0.0
9340,160726,2,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,0,0,0,1,0,0,middle,poorest,12202,-83954,174.30740514869578
9341,160726,3,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,1,1,0,1,0,0,richer,poorer,56369,-27111,868.1273970294436
9342,160726,2,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,1,1,1,0,0,0,richer,poorer,62235,-19562,1414.1635565542013
9343,160726,8,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,0,0,0,0,1,0,0,middle,poorest,-12843,-116187,0.0
9344,160726,5,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,1,1,0,1,0,0,richer,poorer,56641,-26761,1064.934660020753
9345,160726,1,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,0,1,0,1,0,0,richer,poorer,66702,-13812,155.0742779245997
9346,160726,1,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,0,0,0,1,0,0,richer,poorer,58988,-23740,132.100310824659
9347,160726,1,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,0,0,0,0,0,0,0,poorest,poorest,-102857,-232036,0.0
9348,160726,4,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,1,1,0,1,1,0,richest,middle,113987,47044,974.0
9349,182846,1,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,0,0,0,1,0,0,middle,poorest,17776,-76780,132.100310824659
9350,182846,3,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,0,0,1,0,1,0,0,middle,poorest,562,-98935,0.0
9351,182846,1,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,1,0,0,1,0,0,richer,middle,98626,27275,513.4681646836746
9352,182846,4,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,1,1,0,1,0,0,richer,middle,95703,23512,974.0
9353,182846,1,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,1,0,0,1,0,0,richer,poorest,41844,-45804,513.4681646836746
9354,182846,1,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,0,0,0,1,0,0,middle,poorest,6478,-91320,132.100310824659
9355,182846,2,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,1,0,0,0,0,0,middle,poorest,-14941,-118887,671.4624389641064
9356,182846,4,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,1,1,0,1,0,0,richest,richer,145356,87416,974.0
9357,182846,1,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,1,0,0,0,0,0,middle,poorest,-14871,-118797,508.87337126368647
9358,182846,1,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,0,1,0,1,0,0,richer,poorer,75110,-2990,155.0742779245997
9359,182846,4,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,1,1,1,1,1,1,richest,richest,230486,196979,2406.0
9360,182846,4,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,0,0,0,1,0,0,richest,richer,143451,84964,230.0
9361,182846,2,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,1,1,0,1,0,0,richer,middle,90952,17398,738.1539678905639
9362,182846,4,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,0,1,0,1,0,0,richest,middle,114001,47062,270.0
9363,182846,2,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,1,0,0,1,0,0,richest,middle,102811,32660,677.5253052301479
9364,182846,1,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,0,0,0,1,0,0,richer,poorest,35018,-54590,132.100310824659
9365,182846,2,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,1,1,0,1,0,0,richest,richest,180813,133049,738.1539678905639
9366,182846,1,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,0,0,0,1,0,0,richer,middle,94207,21587,132.100310824659
9367,182846,5,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,1,0,0,1,0,0,richer,poorer,71532,-7596,977.4656941052906
9368,278565,1,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,1,1,0,1,0,1,richest,middle,113144,45959,864.9698613127673
9369,278565,3,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,1,0,0,1,0,0,richer,poorest,30591,-60287,796.8232987108036
9370,278565,3,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,1,1,0,1,1,1,richest,richest,193846,149823,1342.2996508484005
9371,278565,2,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,1,1,0,1,0,0,richer,poorer,76979,-585,738.1539678905639
9372,278565,4,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,1,1,0,0,0,0,richer,poorer,74569,-3687,966.0
9373,278565,1,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,1,1,1,1,1,1,richest,richest,200759,158721,1381.884121061433
9374,278565,1,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,1,1,0,1,0,0,richest,richer,131707,69850,559.416098883556
9375,278565,6,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,0,1,0,1,0,0,richest,richer,135360,74551,317.5413360816619
9376,278565,3,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,1,1,1,1,0,0,richest,richer,159184,105213,1670.2985031141452
9377,278565,5,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,1,1,0,1,0,0,richest,middle,108985,40607,1064.934660020753
9378,278565,5,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,1,1,0,1,0,0,richest,middle,110649,42749,1064.934660020753
9379,278565,1,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,1,1,0,1,0,0,richer,poorer,75578,-2389,559.416098883556
9380,278565,1,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,1,0,0,1,0,0,richer,poorer,54227,-29867,513.4681646836746
9381,278565,3,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,0,0,0,1,0,0,richer,poorer,87981,13574,204.99928266609038
9382,278565,5,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,1,1,1,1,0,0,richest,richer,153380,97744,2048.9605265697032
9383,278565,2,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,0,1,0,1,0,0,richer,poorer,67204,-13167,204.62173647890373
9384,278565,1,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,1,1,0,1,1,0,richest,richest,181104,133424,559.416098883556
9385,278565,1,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,1,0,0,1,0,0,richer,poorer,61168,-20934,513.4681646836746
9386,278565,5,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,1,1,0,1,0,0,richer,poorer,70630,-8757,1064.934660020753
9387,278565,4,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,0,1,0,1,0,0,richer,poorer,83703,8068,270.0
9388,278565,5,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,1,1,0,1,0,0,richest,richer,139199,79492,1064.934660020753
9389,278565,2,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,1,0,0,0,0,0,richer,poorer,48622,-37081,671.4624389641064
9390,278565,4,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,1,1,0,0,0,0,richer,poorer,61054,-21081,966.0
9391,178180,3,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,1,1,1,1,1,1,richest,richest,218990,182184,2144.470756933102
9392,178180,4,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,1,1,1,1,1,0,richest,richer,145973,88210,1874.0
9393,178180,1,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,1,0,0,1,0,0,richer,poorer,59811,-22681,513.4681646836746
9394,178180,1,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,1,1,0,0,0,0,richer,poorer,81271,4939,554.8213054635678
9395,178180,2,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,1,0,0,1,1,0,richest,middle,105064,35561,677.5253052301479
9396,178180,2,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,1,0,0,1,0,0,richer,poorer,55492,-28239,677.5253052301479
9397,178180,1,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,1,0,0,1,0,0,richer,poorer,78036,775,513.4681646836746
9398,178180,3,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,1,1,1,1,0,0,richest,richest,186324,140143,1670.2985031141452
9399,178180,2,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,0,1,0,1,0,0,richer,poorer,67435,-12869,204.62173647890373
9400,178180,1,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,0,1,0,1,0,0,richer,middle,92941,19958,155.0742779245997
9401,178180,1,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,1,1,0,1,0,0,richer,middle,93883,21170,559.416098883556
9402,178180,2,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,1,0,0,1,1,0,richest,richer,126204,62768,677.5253052301479
9403,178180,2,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,0,1,0,1,0,0,richest,middle,107143,38235,204.62173647890373
9404,178180,1,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,1,1,0,1,0,0,richest,middle,124717,60854,559.416098883556
9405,178180,1,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,0,0,0,1,0,0,middle,poorest,-18481,-123443,132.100310824659
9406,178180,2,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,1,1,0,1,0,0,richest,richer,140497,81163,738.1539678905639
9407,178180,4,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,1,1,0,1,0,0,richest,richer,141645,82640,974.0
9408,178180,5,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,1,1,0,1,0,0,richest,richer,136045,75433,1064.934660020753
9409,178180,10,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,0,1,1,1,1,1,richest,richest,239851,209032,3448.052775118241
9410,178180,4,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,1,1,0,1,0,0,richer,middle,99767,28743,974.0
9411,178180,3,tharaka-nithi: urban,tharaka-nithi: urban,tharaka-nithi,1,1,0,1,0,1,0,0,richest,middle,116077,49734,240.65133182541047
9412,549970,2,tharaka-nithi: rural,tharaka-nithi: rural,tharaka-nithi,2,0,1,1,0,1,0,0,richer,richest,46196,120218,0.0
9413,549970,4,tharaka-nithi: rural,tharaka-nithi: rural,tharaka-nithi,2,0,0,1,0,1,0,0,richer,richest,66894,146901,0.0
9414,549970,4,tharaka-nithi: rural,tharaka-nithi: rural,tharaka-nithi,2,0,1,1,1,1,1,1,richest,richest,148854,252561,0.0
9415,549970,2,tharaka-nithi: rural,tharaka-nithi: rural,tharaka-nithi,2,1,1,1,1,1,1,0,richer,richest,50045,125180,1420.226422820243
9416,549970,3,tharaka-nithi: rural,tharaka-nithi: rural,tharaka-nithi,2,0,1,0,0,1,0,0,poorer,middle,-39065,10302,0.0
9417,549970,3,tharaka-nithi: rural,tharaka-nithi: rural,tharaka-nithi,2,0,1,0,0,1,0,0,poorer,middle,-43954,3999,0.0
9418,549970,5,tharaka-nithi: rural,tharaka-nithi: rural,tharaka-nithi,2,0,0,0,0,1,0,0,poorer,middle,-38384,11180,0.0
9419,549970,3,tharaka-nithi: rural,tharaka-nithi: rural,tharaka-nithi,2,0,1,1,0,1,0,0,richer,richest,34600,105269,0.0
9420,549970,7,tharaka-nithi: rural,tharaka-nithi: rural,tharaka-nithi,2,0,1,0,0,1,0,0,poorer,middle,-56249,-11851,0.0
9421,549970,1,tharaka-nithi: rural,tharaka-nithi: rural,tharaka-nithi,2,0,0,0,0,0,0,0,poorest,poorest,-133134,-110969,0.0
9422,549970,3,tharaka-nithi: rural,tharaka-nithi: rural,tharaka-nithi,2,0,0,0,0,1,0,0,poorest,poorer,-82003,-45052,0.0
9423,549970,3,tharaka-nithi: rural,tharaka-nithi: rural,tharaka-nithi,2,0,1,0,0,1,0,0,middle,richer,-21866,32474,0.0
9424,549970,3,tharaka-nithi: rural,tharaka-nithi: rural,tharaka-nithi,2,0,1,1,0,1,0,0,middle,richer,-11017,46460,0.0
9425,549970,1,tharaka-nithi: rural,tharaka-nithi: rural,tharaka-nithi,2,0,0,0,0,0,0,0,poorest,poorest,-130511,-107587,0.0
9426,549970,4,tharaka-nithi: rural,tharaka-nithi: rural,tharaka-nithi,2,0,1,0,0,1,0,0,poorer,middle,-51011,-5099,0.0
9427,549970,4,tharaka-nithi: rural,tharaka-nithi: rural,tharaka-nithi,2,0,0,0,0,0,0,0,poorest,poorest,-154932,-139071,0.0
9428,549970,6,tharaka-nithi: rural,tharaka-nithi: rural,tharaka-nithi,2,1,1,1,0,0,0,0,middle,richer,16523,81964,1136.0923357588347
9429,549970,5,tharaka-nithi: rural,tharaka-nithi: rural,tharaka-nithi,2,0,1,1,0,1,0,0,poorer,middle,-31367,20226,0.0
9430,549970,4,tharaka-nithi: rural,tharaka-nithi: rural,tharaka-nithi,2,0,0,1,0,1,0,0,middle,middle,-29073,23183,0.0
9431,549970,3,tharaka-nithi: rural,tharaka-nithi: rural,tharaka-nithi,2,0,1,0,0,1,0,0,middle,richer,-21712,32673,0.0
9432,549970,10,tharaka-nithi: rural,tharaka-nithi: rural,tharaka-nithi,2,0,1,0,0,1,0,0,poorer,poorer,-60979,-17949,0.0
9433,549970,3,tharaka-nithi: rural,tharaka-nithi: rural,tharaka-nithi,2,0,1,1,0,1,0,0,richer,richest,36817,108126,0.0
9434,549970,5,tharaka-nithi: rural,tharaka-nithi: rural,tharaka-nithi,2,0,1,0,0,1,0,0,middle,richer,-5565,53489,0.0
9435,549970,3,tharaka-nithi: rural,tharaka-nithi: rural,tharaka-nithi,2,0,1,0,0,1,0,0,poorer,middle,-30921,20801,0.0
9436,598938,1,tharaka-nithi: rural,tharaka-nithi: rural,tharaka-nithi,2,0,0,0,0,1,0,0,poorest,poorest,-108799,-79597,0.0
9437,598938,3,tharaka-nithi: rural,tharaka-nithi: rural,tharaka-nithi,2,1,1,1,1,1,0,1,richest,richest,143366,245486,2144.470756933102
9438,598938,2,tharaka-nithi: rural,tharaka-nithi: rural,tharaka-nithi,2,1,0,1,0,1,0,0,richer,richest,29651,98888,204.62173647890373
9439,598938,2,tharaka-nithi: rural,tharaka-nithi: rural,tharaka-nithi,2,0,1,0,0,1,0,0,poorer,middle,-48203,-1478,0.0
9440,598938,7,tharaka-nithi: rural,tharaka-nithi: rural,tharaka-nithi,2,1,1,1,1,1,1,1,richest,richest,160254,267258,3009.6143051504346
9441,598938,2,tharaka-nithi: rural,tharaka-nithi: rural,tharaka-nithi,2,1,1,1,1,1,0,1,richer,richest,92540,179962,1823.4070295120089
9442,598938,1,tharaka-nithi: rural,tharaka-nithi: rural,tharaka-nithi,2,1,0,0,0,1,0,0,richer,richest,54850,131374,132.100310824659
9443,598938,1,tharaka-nithi: rural,tharaka-nithi: rural,tharaka-nithi,2,1,0,1,0,1,0,0,richer,richest,63861,142990,155.0742779245997
9444,598938,1,tharaka-nithi: rural,tharaka-nithi: rural,tharaka-nithi,2,1,1,0,0,1,0,0,richer,richest,31917,101810,513.4681646836746
9445,598938,2,tharaka-nithi: rural,tharaka-nithi: rural,tharaka-nithi,2,1,1,1,0,0,0,0,richer,richest,95531,183819,732.0911016245223
9446,598938,3,tharaka-nithi: rural,tharaka-nithi: rural,tharaka-nithi,2,1,1,0,0,1,0,0,middle,richer,14004,78716,796.8232987108036
9447,598938,1,tharaka-nithi: rural,tharaka-nithi: rural,tharaka-nithi,2,1,0,0,0,1,0,0,middle,richer,16202,81551,132.100310824659
9448,598938,1,tharaka-nithi: rural,tharaka-nithi: rural,tharaka-nithi,2,1,1,0,0,0,0,0,poorer,middle,-37051,12898,508.87337126368647
9449,598938,4,tharaka-nithi: rural,tharaka-nithi: rural,tharaka-nithi,2,1,0,1,0,1,0,0,poorer,poorer,-62873,-20391,270.0
9450,598938,4,tharaka-nithi: rural,tharaka-nithi: rural,tharaka-nithi,2,1,1,1,0,0,0,0,richer,richest,46279,120324,966.0
9451,598938,1,tharaka-nithi: rural,tharaka-nithi: rural,tharaka-nithi,2,0,0,0,0,1,0,0,poorest,poorer,-75525,-36702,0.0
9452,598938,5,tharaka-nithi: rural,tharaka-nithi: rural,tharaka-nithi,2,1,1,1,0,1,0,0,middle,richer,8842,72061,1064.934660020753
9453,598938,1,tharaka-nithi: rural,tharaka-nithi: rural,tharaka-nithi,2,1,1,1,1,1,0,0,richer,richest,70076,151003,1076.3303586322218
9454,598938,5,tharaka-nithi: rural,tharaka-nithi: rural,tharaka-nithi,2,0,0,0,0,1,0,0,poorer,poorer,-58202,-14369,0.0
9455,598938,1,tharaka-nithi: rural,tharaka-nithi: rural,tharaka-nithi,2,1,1,0,0,1,0,0,richer,richest,68046,148386,513.4681646836746
9456,598938,1,tharaka-nithi: rural,tharaka-nithi: rural,tharaka-nithi,2,0,0,0,0,0,0,0,poorest,poorest,-116935,-90086,0.0
9457,598938,3,tharaka-nithi: rural,tharaka-nithi: rural,tharaka-nithi,2,1,1,0,0,1,0,0,middle,richer,-24066,29638,796.8232987108036
9458,598938,3,tharaka-nithi: rural,tharaka-nithi: rural,tharaka-nithi,2,0,0,0,0,1,0,0,poorer,poorer,-59987,-16671,0.0
9459,472208,2,tharaka-nithi: rural,tharaka-nithi: rural,tharaka-nithi,2,1,1,1,0,1,0,0,richer,richest,65072,144552,738.1539678905639
9460,472208,2,tharaka-nithi: rural,tharaka-nithi: rural,tharaka-nithi,2,1,1,0,0,1,0,0,middle,richer,-23167,30797,677.5253052301479
9461,472208,5,tharaka-nithi: rural,tharaka-nithi: rural,tharaka-nithi,2,1,1,1,0,1,0,0,richer,richest,87214,173096,1064.934660020753
9462,472208,1,tharaka-nithi: rural,tharaka-nithi: rural,tharaka-nithi,2,1,1,1,0,1,0,0,richer,richest,34254,104822,559.416098883556
9463,472208,1,tharaka-nithi: rural,tharaka-nithi: rural,tharaka-nithi,2,1,1,0,0,1,0,0,richer,richest,58191,135681,513.4681646836746
9464,472208,2,tharaka-nithi: rural,tharaka-nithi: rural,tharaka-nithi,2,1,1,1,0,1,0,0,richer,richest,89853,176499,738.1539678905639
9465,472208,4,tharaka-nithi: rural,tharaka-nithi: rural,tharaka-nithi,2,1,1,1,0,1,0,0,richer,richest,35378,106271,974.0
9466,472208,4,tharaka-nithi: rural,tharaka-nithi: rural,tharaka-nithi,2,0,1,1,0,1,0,0,middle,richer,17499,83222,0.0
9467,472208,1,tharaka-nithi: rural,tharaka-nithi: rural,tharaka-nithi,2,1,0,0,0,1,0,0,richer,richest,33275,103561,132.100310824659
9468,472208,4,tharaka-nithi: rural,tharaka-nithi: rural,tharaka-nithi,2,1,1,1,0,1,0,0,middle,richer,-2671,57220,974.0
9469,472208,2,tharaka-nithi: rural,tharaka-nithi: rural,tharaka-nithi,2,1,1,1,0,1,0,0,richest,richest,103880,194582,738.1539678905639
9470,472208,1,tharaka-nithi: rural,tharaka-nithi: rural,tharaka-nithi,2,0,1,0,0,1,0,0,poorer,middle,-37824,11902,0.0
9471,472208,5,tharaka-nithi: rural,tharaka-nithi: rural,tharaka-nithi,2,1,0,1,0,1,0,0,middle,richer,4331,66247,295.20775996468507
9472,472208,10,tharaka-nithi: rural,tharaka-nithi: rural,tharaka-nithi,2,0,0,0,0,1,0,0,poorer,poorer,-65476,-23747,0.0
9473,472208,3,tharaka-nithi: rural,tharaka-nithi: rural,tharaka-nithi,2,1,1,0,0,1,0,0,middle,richer,16818,82345,796.8232987108036
9474,472208,4,tharaka-nithi: rural,tharaka-nithi: rural,tharaka-nithi,2,1,1,1,0,1,0,0,richer,richest,43680,116974,974.0
9475,472208,1,tharaka-nithi: rural,tharaka-nithi: rural,tharaka-nithi,2,1,1,0,0,1,0,0,middle,middle,-27746,24894,513.4681646836746
9476,472208,2,tharaka-nithi: rural,tharaka-nithi: rural,tharaka-nithi,2,1,1,1,0,1,0,0,middle,middle,-28371,24089,738.1539678905639
